trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
765,False,"{'a': 0.7, 'e': 0.036155076303109365}",20,11,17.872961909120672,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.7, 'e': 0.036131468676496206}",20,0,16.318717788866657,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
767,False,"{'a': 0.7, 'e': 0.036107907233705945}",20,6,19.015413288385613,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.7, 'e': 0.036084391824351615}",30,10,12.667992476542597,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
769,False,"{'a': 0.7, 'e': 0.036060922298730945}",25,7,27.810773913538803,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.7, 'e': 0.036037498507822355}",25,16,16.35886273406323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.7, 'e': 0.03601412030328099}",25,12,21.34340184849602,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.7, 'e': 0.035990787537434725}",20,9,20.694902377725597,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.7, 'e': 0.03596750006328032}",25,12,21.19362574283396,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.7, 'e': 0.03594425773447947}",20,14,12.196602245496903,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.7, 'e': 0.03592106040535498}",35,23,12.39989898570474,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
776,False,"{'a': 0.7, 'e': 0.03589790793088691}",20,0,34.26491621920258,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
777,False,"{'a': 0.7, 'e': 0.03587480016670876}",25,11,23.214789966970994,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.7, 'e': 0.03585173696910374}",20,3,28.09538349939232,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.7, 'e': 0.03582871819500093}",20,6,24.120199459263187,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.7, 'e': 0.03580574370197165}",25,13,22.191103064730708,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.7, 'e': 0.03578281334822566}",20,0,32.71431954910326,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.7, 'e': 0.03575992699260758}",20,1,21.688267231716978,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.7, 'e': 0.03573708449459316}",20,8,21.36482826036135,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.7, 'e': 0.03571428571428571}",20,13,11.243953041715294,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.7, 'e': 0.03569153051241249}",20,2,30.165212222651114,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.7, 'e': 0.03566881875032108}",25,12,25.80296721032511,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.7, 'e': 0.035646150289975954}",25,7,34.38033388002164,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.7, 'e': 0.035623524993954825}",20,6,24.409461318235977,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.7, 'e': 0.03560094272544522}",25,11,26.281179852238587,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.7, 'e': 0.035578403348241}",30,0,42.727321914184586,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
791,False,"{'a': 0.7, 'e': 0.035555906726738896}",30,16,-16.80068615853356,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
792,False,"{'a': 0.7, 'e': 0.035533452725935076}",30,20,16.891878344254017,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.7, 'e': 0.03551104121142175}",30,15,25.853883186356146,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.7, 'e': 0.0354886720493838}",20,15,12.07364776125553,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.7, 'e': 0.03546634510659543}",20,9,21.786214065855077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.7, 'e': 0.03544406025041679}",20,8,21.68459541477903,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.7, 'e': 0.03542181734879073}",20,9,23.245506159228512,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.7, 'e': 0.03539961627023943}",25,9,26.780091475290373,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.7, 'e': 0.03537745688386125}",20,0,34.74410884622292,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
800,False,"{'a': 0.7, 'e': 0.035355339059327376}",30,20,21.385679453505986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.7, 'e': 0.03533326266687867}",30,16,13.283611788737955,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
802,False,"{'a': 0.7, 'e': 0.035311227577322434}",20,10,15.864819481288677,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.7, 'e': 0.035289233662029275}",20,14,12.061306145073384,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.7, 'e': 0.035267280792929914}",25,12,27.320400431618125,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.7, 'e': 0.035245368842512066}",35,19,26.123861023636874,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.7, 'e': 0.03522349768381734}",25,18,15.426716675027981,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.7, 'e': 0.03520166719043814}",25,7,29.865578424263965,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.7, 'e': 0.03517987723651459}",30,10,33.104994316806604,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.7, 'e': 0.035158127696731496}",30,19,18.3410748462356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.7, 'e': 0.03513641844631533}",30,14,-13.083531334881313,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
811,False,"{'a': 0.7, 'e': 0.03511474936103118}",20,11,17.60515170337309,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.7, 'e': 0.03509312031717982}",20,1,26.349113078325775,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.7, 'e': 0.03507153119159472}",30,20,21.46858257957239,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.7, 'e': 0.03504998186163908}",20,0,33.82102647421018,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
815,False,"{'a': 0.7, 'e': 0.035028472205202936}",25,3,25.599051198360996,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.7, 'e': 0.03500700210070024}",20,13,12.629869856710375,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.7, 'e': 0.03498557142706598}",25,7,29.38153546740284,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.7, 'e': 0.034964180063753285}",20,11,16.42014350980677,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.7, 'e': 0.03494282789073061}",25,17,14.485890541092356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.7, 'e': 0.03492151478847891}",20,14,11.053307595374747,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.7, 'e': 0.0349002406379888}",30,16,27.293002093435728,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.7, 'e': 0.03487900532075779}",20,13,13.936075700024343,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.7, 'e': 0.03485780871878749}",20,14,12.223992161957572,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.7, 'e': 0.034836650714580884}",25,5,35.64082995085533,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.7, 'e': 0.034815531191139566}",20,10,17.186791345851613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.7, 'e': 0.03479445003196105}",25,16,12.96712391082402,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.7, 'e': 0.03477340712103605}",30,16,25.073854473258535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.7, 'e': 0.034752402342845795}",20,10,17.606339116955574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.7, 'e': 0.034731435582359395}",30,16,3.903646810151223,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
830,False,"{'a': 0.7, 'e': 0.03471050672503116}",25,14,19.68621283695211,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.7, 'e': 0.03468961565679801}",25,15,16.318879911587945,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.7, 'e': 0.03466876226407682}",25,16,19.187354735638106,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.7, 'e': 0.03464794643376185}",30,16,25.51368214552101,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.7, 'e': 0.03462716805322218}",20,4,29.680047913489368,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.7, 'e': 0.03460642701029914}",20,15,9.771993574934482,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.7, 'e': 0.03458572319330373}",25,3,41.14208543669222,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.7, 'e': 0.03456505649101418}",20,16,6.1740631681839115,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.7, 'e': 0.03454442679267334}",20,10,12.249194906170144,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.7, 'e': 0.034523833987986266}",20,10,1.7233547785293533,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
840,False,"{'a': 0.7, 'e': 0.03450327796711771}",30,23,11.989696491491888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.7, 'e': 0.034482758620689655}",20,8,20.487412527409326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.7, 'e': 0.03446227583977888}",20,0,30.332439406680187,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
843,False,"{'a': 0.7, 'e': 0.034441829515914534}",30,10,24.877913749959088,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
844,False,"{'a': 0.7, 'e': 0.034421419541075714}",25,13,21.265841580589576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.7, 'e': 0.034401045807689073}",25,6,24.17646233305892,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.7, 'e': 0.034380708208626445}",25,7,10.792823767095294,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
847,False,"{'a': 0.7, 'e': 0.034360406637202474}",30,13,35.32951192066578,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.7, 'e': 0.03434014098717226}",30,18,21.322067026882525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.7, 'e': 0.03431991115272901}",25,8,28.98999140932933,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.7, 'e': 0.03429971702850177}",25,14,23.621220243683815,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.7, 'e': 0.03427955850955305}",20,3,29.560285202746805,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.7, 'e': 0.03425943549137658}",30,13,34.369317659131084,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.7, 'e': 0.034239347869895034}",20,6,24.48682947784661,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.7, 'e': 0.034219295541457743}",25,17,16.06861553104151,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.7, 'e': 0.03419927840283847}",20,6,23.233236972894634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.7, 'e': 0.034179296351233165}",20,4,28.63259187862852,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.7, 'e': 0.034159349284257755}",25,13,21.2550172706331,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.7, 'e': 0.03413943709994594}",25,14,21.065835159181404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.7, 'e': 0.03411955969674702}",20,3,32.58494190134642,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.7, 'e': 0.034099716973523674}",20,13,11.578785993977082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.7, 'e': 0.03407990882954985}",20,0,29.632719205349456,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
862,False,"{'a': 0.7, 'e': 0.03406013516450858}",20,10,17.071426284255445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.7, 'e': 0.03404039587848988}",20,11,22.580302615138077,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.7, 'e': 0.034020690871988585}",20,14,9.579351108352077,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.7, 'e': 0.034001020045902296}",20,0,29.37004694457172,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
866,False,"{'a': 0.7, 'e': 0.03398138330152924}",20,8,25.381957001803034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.7, 'e': 0.03396178054056622}",30,2,0.6270025624078395,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 1}",1
868,False,"{'a': 0.7, 'e': 0.03394221166510653}",20,4,16.64121162182563,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
869,False,"{'a': 0.7, 'e': 0.033922676577637915}",20,9,17.41972402281562,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.7, 'e': 0.033903175181040524}",25,7,-10.942354718685873,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
871,False,"{'a': 0.7, 'e': 0.03388370737858486}",25,8,28.114485073100152,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.7, 'e': 0.03386427307392982}",25,15,20.330094169752172,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.7, 'e': 0.03384487217112064}",25,11,22.051673360341464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.7, 'e': 0.03382550457458692}",20,3,32.140556258396174,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.7, 'e': 0.033806170189140665}",20,6,25.698316107886132,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.7, 'e': 0.033786868919974296}",30,8,31.26905173281741,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
877,False,"{'a': 0.7, 'e': 0.033767600672658715}",30,16,28.51216210962071,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.7, 'e': 0.03374836535314135}",25,18,13.005835635739212,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.7, 'e': 0.03372916286774424}",20,5,27.86822121753765,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.7, 'e': 0.033709993123162106}",25,13,21.902755953339806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.7, 'e': 0.03369085602646046}",25,19,12.919300056891284,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.7, 'e': 0.033671751485073696}",20,10,21.55268313352471,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.7, 'e': 0.03365267940680323}",30,3,50.93516276217367,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.7, 'e': 0.03363363969981562}",20,16,8.169919126324569,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.7, 'e': 0.033614632272640714}",20,8,23.440088699341725,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.7, 'e': 0.03359565703416979}",25,14,19.152620026727686,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.7, 'e': 0.03357671389365373}",25,13,20.335899686669926,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.7, 'e': 0.033557802760701215}",20,12,13.170047753591811,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.7, 'e': 0.033538923545276884}",20,8,19.963284931768218,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.7, 'e': 0.033520076157699544}",20,16,8.991287823339889,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.7, 'e': 0.0335012605086404}",20,7,25.19440268200259,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.7, 'e': 0.033482476509121256}",30,11,35.06700097438346,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.7, 'e': 0.033463724070512735}",25,14,19.9909528948318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.7, 'e': 0.03344500310453256}",30,10,40.92180597297015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.7, 'e': 0.03342631352324378}",20,9,20.87735742112199,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.7, 'e': 0.03340765523905305}",30,7,41.08581739149486,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.7, 'e': 0.033389028164708894}",20,8,24.816889260186105,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.7, 'e': 0.033370432213299994}",25,11,26.402180064826332,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.7, 'e': 0.033351867298253506}",20,0,17.45888636972318,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
900,False,"{'a': 0.7, 'e': 0.03333333333333333}",30,18,18.264885728061437,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.7, 'e': 0.03331483023263848}",20,10,21.017635485592823,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.7, 'e': 0.03329635791060134}",25,8,32.15376806262479,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.7, 'e': 0.033277916281986085}",30,8,38.061275788956756,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.7, 'e': 0.033259505261886965}",20,6,25.357082013179852,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.7, 'e': 0.03324112476572668}",25,11,29.620673385227295,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.7, 'e': 0.03322277470925477}",25,4,37.90748454159617,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.7, 'e': 0.03320445500854597}",25,11,28.834475851026273,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.7, 'e': 0.0331861655799986}",20,8,25.083007047055833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.7, 'e': 0.033167906340332974}",25,14,18.559032017492676,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.7, 'e': 0.033149677206589796}",20,0,16.096591160850437,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
911,False,"{'a': 0.7, 'e': 0.03313147809612858}",20,12,12.93966088239612,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.7, 'e': 0.033113308926626096}",25,11,23.420273249806936,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.7, 'e': 0.03309516961607476}",20,2,26.4293656370872,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.7, 'e': 0.03307706008278112}",20,8,22.602534799852137,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.7, 'e': 0.033058980245364314}",25,20,8.449635772609309,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.7, 'e': 0.03304093002275449}",25,20,7.5284767298977995,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.7, 'e': 0.033022909334191324}",20,6,21.54741367371917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.7, 'e': 0.03300491809922248}",30,13,31.18415975008643,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.7, 'e': 0.03298695623770211}",20,8,21.738057831446508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.7, 'e': 0.03296902366978935}",35,15,-4.571241572295342,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
921,False,"{'a': 0.7, 'e': 0.03295112031594684}",30,14,31.431911853455684,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.7, 'e': 0.03293324609693921}",20,13,13.49196933302422,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.7, 'e': 0.03291540093383166}",20,14,8.692290560421737,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.7, 'e': 0.03289758474798845}",20,9,20.503351435575215,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.7, 'e': 0.032879797461071454}",25,11,25.410573921481983,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.7, 'e': 0.03286203899503875}",20,16,6.553574046356472,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.7, 'e': 0.0328443092721431}",25,14,24.432013518123867,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.7, 'e': 0.032826608214930636}",20,8,21.725617032336167,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.7, 'e': 0.03280893574623933}",20,11,19.996378494336952,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.7, 'e': 0.032791291789197645}",20,0,7.469664876038868,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
931,False,"{'a': 0.7, 'e': 0.032773676267223106}",20,13,13.14536064650639,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.7, 'e': 0.03275608910402092}",25,11,27.75410891040641,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.7, 'e': 0.03273853022358256}",25,12,24.899111903430008,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.7, 'e': 0.03272099955018442}",35,21,25.76266977285739,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.7, 'e': 0.03270349700838643}",30,12,26.9115550927287,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.7, 'e': 0.03268602252303067}",25,10,14.50731828049095,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
937,False,"{'a': 0.7, 'e': 0.03266857601924006}",20,5,21.558719404610073,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.7, 'e': 0.032651157422416956}",20,4,24.645094690880114,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.7, 'e': 0.03263376665824188}",25,3,20.956621508613743,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.7, 'e': 0.03261640365267211}",20,0,33.709271968799825,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
941,False,"{'a': 0.7, 'e': 0.03259906833194042}",20,3,27.09457084977377,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.7, 'e': 0.03258176062255373}",25,7,32.57145208575065,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.7, 'e': 0.0325644804512918}",20,10,18.580064854640437,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.7, 'e': 0.03254722774520597}",25,7,22.063363829288914,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.7, 'e': 0.03253000243161777}",30,7,42.23115090900708,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.7, 'e': 0.03251280443811776}",25,3,38.837324948691375,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.7, 'e': 0.032495633692564134}",20,12,16.578167318064693,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.7, 'e': 0.032478490123081544}",30,15,28.754242084231535,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.7, 'e': 0.032461373658059775}",25,9,33.78684484436657,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.7, 'e': 0.03244428422615251}",20,8,19.985710649929832,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
